time,GrIS_total,GrIS_total_er,GrIS_1,GrIS_1_er,GrIS_2,GrIS_2_er,GrIS_3,GrIS_3_er,GrIS_4,GrIS_4_er,GrIS_5,GrIS_5_er,GrIS_6,GrIS_6_er,GrIS_7,GrIS_7_er,GrIS_8,GrIS_8_er,AntIS_1,AntIS_1_er,AntIS_2,AntIS_2_er,AntIS_3,AntIS_3_er,AntIS_4,AntIS_4_er,AntIS_5,AntIS_5_er,AntIS_6,AntIS_6_er,AntIS_7,AntIS_7_er,AntIS_8,AntIS_8_er,AntIS_9,AntIS_9_er,AntIS_10,AntIS_10_er,AntIS_11,AntIS_11_er,AntIS_12,AntIS_12_er,AntIS_13,AntIS_13_er,AntIS_14,AntIS_14_er,AntIS_15,AntIS_15_er,AntIS_16,AntIS_16_er,AntIS_17,AntIS_17_er,AntIS_18,AntIS_18_er,AntIS_19,AntIS_19_er,AntIS_20,AntIS_20_er,AntIS_21,AntIS_21_er,AntIS_22,AntIS_22_er,AntIS_23,AntIS_23_er,AntIS_24,AntIS_24_er,AntIS_27,AntIS_27_er,AntIS_25_26,AntIS_25_26_er,AntPeninsula_total,AntPeninsula_total_er,East_AntIS_total,East_AntIS_total_er,West_AntIS_total,West_AntIS_total_er,AntIS_total,AntIS_total_er
2008-01-15 15:21:33.750,-172.07521,54.1356,-24.8744,53.7852,39.0333,29.3231,-76.8635,19.7533,-67.0512,16.1031,-19.6396,9.65027,20.1925,44.6654,-10.8818,17.1199,-22.8048,22.0835,-31.102436,14.294,-18.928553,8.6197,-54.245037,13.29,-40.65621,7.782,-24.089823,9.6096,-97.52714,11.781,-110.80812,17.341,-30.951777,10.26,-9.027696,5.8331,-18.189526,9.0635,-7.094779,6.2099,-47.447388,14.201,-7.4111695,16.075,33.893658,13.827,20.375883,9.0481,-3.5707564,5.3318,-30.838953,16.949,-65.65522,6.5086,-0.14521411,5.58,138.44882,7.3862,173.84976,9.3168,165.07918,8.2516,20.925964,5.5354,27.743694,8.2532,-7.7474823,8.1045,22.054071,11.738,42.050095,17.967,-446.5206,66.01,401.39813,26.516,-3.0634975,82.574
2008-02-17 13:55:18.750,-102.66988,103.086,-25.0336,82.2808,75.0248,64.7153,-75.3052,32.6907,-42.8989,19.8426,-9.59984,12.4504,27.8497,46.0068,-17.5723,19.8938,-27.2521,29.3031,-41.04788,14.294,-1.9309695,8.6197,-56.597878,13.29,-41.725197,7.782,-19.868841,9.6096,-92.448204,11.781,-102.852196,17.341,-33.976902,10.26,-18.613441,5.8331,-6.0354366,9.0635,1.476972,6.2099,-61.047512,14.201,-14.791012,16.075,50.987255,13.827,23.356476,9.0481,-6.6976914,5.3318,-23.27422,16.949,-55.184208,6.5086,-4.236184,5.58,141.1361,7.3862,181.15158,9.3168,160.6078,8.2516,24.013548,5.5354,43.516758,8.2532,-13.397758,8.1045,33.586098,11.738,63.705147,17.967,-404.0449,66.01,406.44098,26.516,66.10688,82.574
2008-03-17 20:38:26.250,-133.68874,71.3368,-50.2553,58.6818,75.211,55.1713,-54.3015,23.3446,-48.8846,14.049,-41.0376,23.4802,14.4561,29.9154,-14.782,18.375,-0.18506,24.3109,-66.386856,14.294,-11.326699,8.6197,-68.54288,13.29,-24.205217,7.782,-30.120422,9.6096,-89.655014,11.781,-114.397545,17.341,-25.050964,10.26,0.3945653,5.8331,-20.70388,9.0635,-14.158564,6.2099,-43.398518,14.201,-21.837555,16.075,10.936434,13.827,24.017977,9.0481,-8.479961,5.3318,-21.959446,16.949,-59.038193,6.5086,-4.6540303,5.58,138.23892,7.3862,169.4594,9.3168,171.38121,8.2516,26.667156,5.5354,18.199144,8.2532,0.094251804,8.1045,33.851845,11.738,52.14601,17.967,-458.4859,66.01,375.6741,26.516,-30.665903,82.574
2008-04-16 03:21:33.750,-31.808516,123.957,-19.2314,69.5194,58.2053,44.0281,-63.0739,26.8125,-31.6911,17.4281,-0.201697,11.2749,51.4973,62.4598,-6.22376,19.9015,-17.3508,28.1715,-52.223,14.294,-12.412,8.6197,-58.593,13.29,-28.371,7.782,-10.345,9.6096,-87.362,11.781,-88.732,17.341,-23.61,10.26,0.28244,5.8331,-15.554,9.0635,-6.0136,6.2099,-53.439,14.201,12.841,16.075,19.988,13.827,11.484,9.0481,3.1664,5.3318,-11.038,16.949,-53.31,6.5086,-4.9615,5.58,140.61,7.3862,160.91,9.3168,155.68,8.2516,25.338,5.5354,20.763,8.2532,7.4295,8.1045,67.181,11.738,95.373,17.967,-347.71,66.01,372.05,26.516,119.71,82.574
2008-05-19 01:55:18.750,-107.9047,68.9696,-39.3531,61.5382,66.9554,52.4487,-46.369,19.431,-38.3878,15.5307,15.5373,15.2441,-12.8123,24.4323,-14.6952,18.0526,-32.6788,28.676,-29.724987,14.294,-10.568675,8.6197,-20.586021,13.29,-19.798422,7.782,-26.232855,9.6096,-77.97863,11.781,-72.95746,17.341,-32.225796,10.26,-11.283089,5.8331,-6.208117,9.0635,8.812582,6.2099,-60.605385,14.201,29.074152,16.075,28.007555,13.827,22.537092,9.0481,4.205307,5.3318,13.117422,16.949,-45.525288,6.5086,4.135672,5.58,139.76855,7.3862,162.65097,9.3168,142.93542,8.2516,19.772013,5.5354,20.506502,8.2532,3.3099868,8.1045,58.081688,11.738,81.89852,17.967,-232.68964,66.01,394.0059,26.516,243.21614,82.574
2008-06-17 08:38:26.250,-144.88629,54.639,-29.5582,45.4268,49.0494,30.5051,-36.8411,11.7672,-59.5586,14.9034,-19.0144,9.58603,21.4917,37.2024,-22.9664,13.6891,-41.1674,18.7754,-25.174393,14.294,-11.584464,8.6197,-5.6852713,13.29,-30.591143,7.782,-13.804071,9.6096,-82.8455,11.781,-102.41286,17.341,-19.920143,10.26,-7.1396894,5.8331,9.96455,9.0635,-3.2578213,6.2099,-32.828213,14.201,8.168257,16.075,26.432453,13.827,9.087025,9.0481,-4.334471,5.3318,23.554785,16.949,-34.466965,6.5086,12.512,5.58,141.97144,7.3862,167.30179,9.3168,139.41464,8.2516,22.840714,5.5354,4.8773108,8.2532,23.53992,8.1045,48.438606,11.738,76.85671,17.967,-237.19107,66.01,424.3925,26.516,264.064,82.574
2008-07-16 15:21:33.750,-286.11703,55.634,-52.7151,56.9462,29.3969,30.2435,-75.0057,16.4002,-72.9053,13.4176,-15.3833,9.70873,-13.5843,45.0848,-28.4323,14.9928,-48.0371,21.1988,-37.638203,14.294,-19.276846,8.6197,-36.44451,13.29,-14.701619,7.782,-35.592644,9.6096,-98.11217,11.781,-59.555714,17.341,-42.617287,10.26,-10.920737,5.8331,-7.7541165,9.0635,-6.1437263,6.2099,-42.807262,14.201,-14.4808855,16.075,9.5645485,13.827,15.538359,9.0481,1.6049571,5.3318,14.615738,16.949,-47.479343,6.5086,11.632,5.58,139.60953,7.3862,160.9494,9.3168,156.60512,8.2516,24.24643,5.5354,17.416264,8.2532,-3.1288404,8.1045,13.841464,11.738,28.129095,17.967,-347.0863,66.01,407.92584,26.516,88.970665,82.574
2008-08-18 13:55:18.750,-472.34628,51.299,-91.0109,44.534,42.8336,47.2035,-96.9494,16.2805,-73.1774,15.8845,-43.2296,9.19837,-82.6512,17.9191,-44.8603,14.8395,-69.9956,21.646,-19.291952,14.294,-12.251751,8.6197,-47.98576,13.29,-24.57636,7.782,-26.70658,9.6096,-85.98912,11.781,-74.220566,17.341,-42.234398,10.26,-14.158952,5.8331,-6.275192,9.0635,-4.204524,6.2099,-51.026577,14.201,18.915169,16.075,-12.903145,13.827,15.162116,9.0481,-0.008618915,5.3318,-12.239735,16.949,-53.93495,6.5086,7.888341,5.58,139.48398,7.3862,152.15482,9.3168,158.55675,8.2516,32.913036,5.5354,26.505085,8.2532,14.381656,8.1045,48.848167,11.738,89.735855,17.967,-380.70374,66.01,417.7805,26.516,126.80518,82.574
2008-09-16 20:38:26.250,-465.6344,83.9356,-89.4985,49.6052,21.4568,39.5019,-71.0778,12.8544,-105.584,13.7733,-62.6936,11.2401,-25.6325,38.4206,-46.6425,17.1517,-73.9887,21.0788,-23.413696,14.294,-0.8073836,8.6197,-28.556595,13.29,-30.00288,7.782,-25.707214,9.6096,-70.66862,11.781,-84.11825,17.341,-39.186546,10.26,-18.88138,5.8331,-2.053624,9.0635,1.3588643,6.2099,-28.57575,14.201,29.936739,16.075,20.002487,13.827,-1.177813,9.0481,8.225954,5.3318,19.07506,16.949,-42.144524,6.5086,13.090044,5.58,136.47263,7.3862,154.13477,9.3168,165.48393,8.2516,44.843216,5.5354,21.18162,8.2532,5.8888736,8.1045,30.42231,11.738,57.492702,17.967,-251.13608,66.01,448.46048,26.516,254.82108,82.574
2008-10-16 03:21:33.750,-512.2205,44.8372,-92.2316,49.167,10.0797,27.0479,-93.7395,12.8249,-106.616,12.1159,-29.8037,10.5212,-65.3811,24.5916,-35.0311,13.7403,-85.6141,22.5842,-5.6294107,14.294,-5.2108693,8.6197,-35.644215,13.29,-30.633358,7.782,-14.364357,9.6096,-80.39814,11.781,-111.89825,17.341,-26.990356,10.26,-4.911761,5.8331,-16.839529,9.0635,-6.043993,6.2099,-51.75575,14.201,36.075787,16.075,-14.358464,13.827,21.80514,9.0481,-0.41770285,5.3318,17.959822,16.949,-40.666428,6.5086,4.7735677,5.58,126.28214,7.3862,178.51572,9.3168,140.19821,8.2516,33.82036,5.5354,39.151142,8.2532,-1.4892215,8.1045,50.76707,11.738,88.428894,17.967,-323.6218,66.01,437.29858,26.516,202.10678,82.574
2008-11-18 01:55:18.750,-438.77808,100.115,-104.947,69.1958,45.7908,62.9559,-83.7591,16.9744,-114.19,17.2651,-61.9309,12.4597,11.6057,61.2898,-30.3435,19.4008,-85.2646,24.2701,1.590971,14.294,2.12521,8.6197,-24.774857,13.29,-31.567667,7.782,-7.3881903,9.6096,-103.51362,11.781,-77.8791,17.341,-39.398952,10.26,-4.420105,5.8331,-3.0568094,9.0635,2.9023857,6.2099,-32.217876,14.201,25.812239,16.075,13.772238,13.827,15.490914,9.0481,-7.276829,5.3318,7.300981,16.949,-37.015144,6.5086,4.5733047,5.58,114.91857,7.3862,166.14047,9.3168,133.0319,8.2516,35.916237,5.5354,45.730762,8.2532,-7.2846894,8.1045,58.83038,11.738,97.27657,17.967,-264.08524,66.01,419.15808,26.516,252.35333,82.574
2008-12-17 08:38:26.250,-424.9348,52.9664,-92.2693,70.7612,44.129,41.3903,-86.8041,20.6719,-62.0703,22.5825,-57.9687,15.8504,-42.0471,22.6942,-30.1923,16.8768,-84.0556,27.2961,-0.16561,14.294,0.92141,8.6197,-34.592,13.29,-28.221,7.782,-15.468,9.6096,-85.386,11.781,-84.061,17.341,-27.298,10.26,-7.1202,5.8331,-13.581,9.0635,3.1081,6.2099,-2.5354,14.201,19.737,16.075,-18.963,13.827,4.1692,9.0481,-5.5914,5.3318,-4.1074,16.949,-47.758,6.5086,-4.1846,5.58,111.89,7.3862,144.75,9.3168,132.07,8.2516,33.321,5.5354,41.326,8.2532,-0.89648,8.1045,55.058,11.738,95.488,17.967,-298.99,66.01,369.92,26.516,166.42,82.574
2009-01-15 14:24:22.500,-356.69116,55.6416,-85.6923,74.7256,25.8984,28.9909,-57.2609,20.0171,-78.6251,16.974,-47.4757,13.5738,-10.0734,39.917,-10.4118,17.9841,-76.6699,28.7523,-9.291162,14.294,-8.238795,8.6197,-48.036877,13.29,-41.416122,7.782,8.601269,9.6096,-86.713806,11.781,-94.928314,17.341,-30.294098,10.26,-1.2628342,5.8331,-18.420025,9.0635,-9.348583,6.2099,-34.156475,14.201,12.8267565,16.075,-24.861536,13.827,2.9035416,9.0481,-15.013449,5.3318,-11.976278,16.949,-53.755074,6.5086,-6.8909416,5.58,106.055855,7.3862,134.78903,9.3168,121.1822,8.2516,35.610756,5.5354,36.14161,8.2532,0.804759,8.1045,56.28922,11.738,93.23531,17.967,-400.33633,66.01,327.70535,26.516,20.600489,82.574
2009-02-13 19:12:11.250,-266.74915,161.901,-76.1436,77.5296,25.1611,45.5461,-64.7829,22.5158,-75.2006,17.0924,10.4798,23.8224,44.6233,63.8764,-17.8519,18.0092,-102.321,34.509,-11.538344,14.294,3.422289,8.6197,-37.3827,13.29,-33.00037,7.782,-12.511815,9.6096,-69.39345,11.781,-79.972664,17.341,-7.8633037,10.26,7.140333,5.8331,1.5060593,9.0635,-6.7062073,6.2099,-23.998112,14.201,10.808963,16.075,-10.403259,13.827,15.116071,9.0481,-3.5742297,5.3318,0.7479407,16.949,-41.380703,6.5086,-0.32673186,5.58,104.87963,7.3862,122.62815,9.3168,105.454445,8.2516,23.49615,5.5354,43.969925,8.2532,-17.21047,8.1045,35.934074,11.738,62.69352,17.967,-246.06111,66.01,303.2115,26.516,119.84278,82.574
2009-03-18 15:35:37.500,-326.9327,132.376,-106.793,82.9338,47.0535,62.9885,-76.2109,22.3323,-55.4108,16.8333,11.5335,16.9871,-14.3839,32.8934,-24.2898,20.329,-96.313,34.2148,6.4059963,14.294,-1.8868518,8.6197,-26.754145,13.29,-23.072096,7.782,-11.7273445,9.6096,-67.252914,11.781,-51.01229,17.341,-3.890935,10.26,12.278072,5.8331,9.457849,9.0635,-3.9081445,6.2099,-17.14879,14.201,30.963903,16.075,-10.427313,13.827,8.464964,9.0481,-6.7926555,5.3318,-3.8765266,16.949,-50.403095,6.5086,2.921782,5.58,101.649155,7.3862,114.95145,9.3168,83.94294,8.2516,22.111458,5.5354,37.865158,8.2532,-11.451631,8.1045,40.70354,11.738,67.117035,17.967,-166.58975,66.01,281.5706,26.516,182.10144,82.574
2009-04-16 20:24:22.500,-397.05692,42.2605,-110.541,49.5538,29.0056,35.7363,-74.8385,23.2776,-82.458,14.5768,-32.6514,8.16985,10.6666,36.4609,-27.2138,13.7599,-93.2344,19.7045,-1.437525,14.294,-9.976792,8.6197,-23.805786,13.29,-18.117857,7.782,-4.834725,9.6096,-63.437073,11.781,-46.553715,17.341,-5.9784393,10.26,8.270496,5.8331,9.667346,9.0635,-4.35021,6.2099,-0.7612068,14.201,-10.687357,16.075,9.683607,13.827,18.507856,9.0481,-10.190789,5.3318,-4.5792356,16.949,-41.391144,6.5086,-1.8839736,5.58,99.4856,7.3862,104.69428,9.3168,87.141785,8.2516,30.25632,5.5354,20.31607,8.2532,-0.62613285,8.1045,39.242428,11.738,58.931927,17.967,-157.1425,66.01,276.86285,26.516,178.65036,82.574
2009-05-16 01:12:11.250,-342.68,68.3276,-87.4327,43.0974,20.5297,28.58,-25.1443,13.9483,-82.6532,16.2472,-38.9294,10.8133,38.5828,35.2564,-36.2809,13.9967,-118.622,20.8258,5.7218084,14.294,-0.61124927,8.6197,-19.053404,13.29,-4.3807144,7.782,3.8686082,9.6096,-64.71898,11.781,-42.546097,17.341,-11.566154,10.26,7.1237345,5.8331,2.575251,9.0635,-0.68914336,6.2099,-29.252855,14.201,35.356453,16.075,-9.686869,13.827,14.264048,9.0481,3.0414965,5.3318,-1.2015214,16.949,-34.43495,6.5086,-0.7739355,5.58,96.83513,7.3862,118.14191,9.3168,83.82941,8.2516,28.958225,5.5354,30.37131,8.2532,5.2519245,8.1045,54.50719,11.738,90.13002,17.967,-117.47583,66.01,298.27237,26.516,270.92654,82.574
2009-06-17 21:35:37.500,-272.58737,93.6888,-57.461,51.1494,32.4187,35.4087,-42.5279,15.4631,-76.1626,16.4764,-11.3703,7.99323,18.7293,41.729,-34.9494,14.5287,-95.703,21.0092,0.4439494,14.294,-8.283667,8.6197,-6.8054605,13.29,-3.8580554,7.782,2.1083844,9.6096,-56.622326,11.781,1.7680602,17.341,-31.508879,10.26,-3.1088445,5.8331,4.624099,9.0635,4.9544253,6.2099,4.4181542,14.201,9.908911,16.075,-23.43036,13.827,23.483374,9.0481,-9.168725,5.3318,4.4532385,16.949,-44.808685,6.5086,-0.38289014,5.58,88.016205,7.3862,99.96759,9.3168,88.677734,8.2516,23.228241,5.5354,23.121952,8.2532,-9.930793,8.1045,20.594254,11.738,33.785976,17.967,-87.06854,66.01,255.143,26.516,201.857,82.574
2009-07-17 02:24:22.500,-337.7974,125.759,-73.8261,72.7968,51.1159,69.5281,-30.5694,20.7077,-56.2282,18.7144,-14.052,9.52133,-40.1486,24.1407,-65.7597,43.0202,-102.389,24.5666,-11.347635,14.294,4.2564316,8.6197,-13.753777,13.29,-10.255095,7.782,2.5773447,9.6096,-20.447197,11.781,-5.5060635,17.341,-6.3851647,10.26,-5.7092648,5.8331,12.430061,9.0635,7.659874,6.2099,-12.395748,14.201,33.968212,16.075,32.8812,13.827,9.67804,9.0481,-12.848986,5.3318,-32.59498,16.949,-36.0466,6.5086,-13.3377695,5.58,80.44074,7.3862,98.15758,9.3168,70.21238,8.2516,12.947397,5.5354,20.116777,8.2532,-15.549635,8.1045,25.16696,11.738,29.7341,17.967,-16.44547,66.01,201.02718,26.516,214.32059,82.574
2009-08-15 07:12:11.250,-683.3754,48.7392,-97.5281,56.3923,-8.92955,27.348,-105.498,14.2378,-107.518,14.9123,-11.8823,13.4422,-114.385,26.872,-66.4348,16.0148,-156.862,28.0985,-43.93305,14.294,-2.3462977,8.6197,-11.784835,13.29,-12.258859,7.782,1.9391329,9.6096,7.7848964,11.781,-38.796604,17.341,3.208247,10.26,16.100147,5.8331,4.4325085,9.0635,-8.501162,6.2099,7.654322,14.201,100.45668,16.075,26.6892,13.827,-4.88036,9.0481,-8.848421,5.3318,-17.634035,16.949,-30.8306,6.5086,-7.7285457,5.58,63.71039,7.3862,102.14063,9.3168,65.58743,8.2516,7.1633034,5.5354,7.267835,8.2532,-8.055047,8.1045,-2.99464,11.738,-3.7818518,17.967,63.215706,66.01,156.11424,26.516,215.54411,82.574
2009-09-17 03:35:37.500,-720.5375,60.2464,-122.169,57.6071,14.4139,40.7611,-115.768,28.3309,-149.193,16.4918,-56.3408,11.5275,-54.6248,39.4236,-56.5332,19.2312,-164.791,26.1108,-12.010452,14.294,-6.524605,8.6197,7.031762,13.29,-18.645119,7.782,14.182462,9.6096,-17.612476,11.781,-15.0452385,17.341,-3.5,10.26,-2.7360475,5.8331,19.136047,9.0635,-0.05190476,6.2099,15.602476,14.201,99.69119,16.075,1.1891905,13.827,-7.411286,9.0481,-4.7010713,5.3318,-6.663,16.949,-31.747477,6.5086,6.0489383,5.58,62.40505,7.3862,82.419235,9.3168,70.276,8.2516,6.6366143,5.5354,20.00959,8.2532,-11.534862,8.1045,6.239333,11.738,14.713772,17.967,73.93985,66.01,184.03,26.516,272.6838,82.574
2009-10-16 08:24:22.500,-711.78033,72.8502,-111.024,76.0164,22.0535,38.0485,-115.329,27.1847,-147.914,16.3649,-83.8653,23.4407,-49.6865,49.5212,-59.4448,19.0246,-150.636,27.8443,-7.0195,14.294,5.8213,8.6197,-17.085,13.29,-1.5875,7.782,-3.5883,9.6096,-15.762,11.781,-36.65,17.341,-6.554,10.26,13.363,5.8331,12.717,9.0635,-10.116,6.2099,15.512,14.201,91.715,16.075,-24.263,13.827,10.675,9.0481,-4.0465,5.3318,-21.815,16.949,-42.077,6.5086,5.6857,5.58,62.186,7.3862,70.384,9.3168,64.736,8.2516,6.3369,5.5354,8.9814,8.2532,-3.3521,8.1045,-12.04,11.738,-6.4108,17.967,8.3368,66.01,160.23,26.516,162.16,82.574
2009-11-18 04:47:48.750,-722.1545,69.7262,-127.889,69.0067,50.4675,72.4301,-87.5842,18.7173,-114.418,17.4401,-99.7315,31.21,-75.8513,42.6424,-83.8511,19.7646,-166.35,32.7244,-8.395958,14.294,7.9398,8.6197,-4.5871835,13.29,-8.46555,7.782,-2.907625,9.6096,-4.2847085,11.781,-8.733525,17.341,-8.228625,10.26,4.6169653,5.8331,1.5160792,9.0635,-6.3229,6.2099,25.879992,14.201,75.464165,16.075,-20.454834,13.827,9.416592,9.0481,-0.45648083,5.3318,-1.7692075,16.949,-36.66075,6.5086,7.5172415,5.58,64.71575,7.3862,63.347668,9.3168,67.04125,8.2516,10.956317,5.5354,13.340667,8.2532,-1.5744166,8.1045,13.935625,11.738,25.701916,17.967,58.62275,66.01,168.5225,26.516,252.84459,82.574
2009-12-17 09:35:37.500,-553.83887,177.835,-99.2959,76.9439,31.6694,47.1779,-93.3813,16.0837,-73.6411,21.358,-30.9432,11.6152,-42.5763,44.2598,-76.6371,20.0517,-158.147,29.6775,-44.740364,14.294,1.7217565,8.6197,-26.70233,13.29,-11.807918,7.782,-16.751894,9.6096,-15.356016,11.781,4.142565,17.341,-19.178701,10.26,0.16016339,5.8331,-0.15707059,9.0635,-3.7176964,6.2099,-1.5363188,14.201,73.48144,16.075,-41.506176,13.827,5.452753,9.0481,1.3421035,5.3318,-25.089376,16.949,-25.429752,6.5086,0.6342282,5.58,57.44946,7.3862,63.35234,9.3168,59.116013,8.2516,4.086906,5.5354,13.525798,8.2532,-7.016135,8.1045,6.8964143,11.738,13.406559,17.967,-75.50247,66.01,114.46642,26.516,52.372353,82.574
2010-01-15 14:24:22.500,-566.1642,102.159,-123.112,77.9822,55.3495,87.1547,-101.001,32.8411,-65.183,28.6102,-50.7171,17.6885,-39.366,43.7582,-68.7373,21.8802,-157.449,37.0436,-42.563423,14.294,-4.7247376,8.6197,-41.804447,13.29,-13.832388,7.782,-12.189071,9.6096,-2.8231223,11.781,-21.002377,17.341,-0.79740244,10.26,3.4076138,5.8331,-1.7069529,9.0635,-15.733603,6.2099,-7.222154,14.201,29.066376,16.075,-26.230883,13.827,-3.1538353,9.0481,-8.097802,5.3318,-63.926083,16.949,-21.103165,6.5086,-16.605019,5.58,42.981693,7.3862,61.228107,9.3168,24.28966,8.2516,-3.1902707,5.5354,2.4270682,8.2532,-7.3930764,8.1045,3.8007905,11.738,-1.1652058,17.967,-190.76836,66.01,45.037716,26.516,-146.89824,82.574
2010-02-13 19:12:11.250,-573.9183,116.664,-122.755,70.9613,18.654,43.8093,-70.5534,18.0477,-107.625,19.0458,-48.9333,16.3,3.78267,71.3118,-70.8901,22.835,-161.143,32.6798,-43.887962,14.294,-0.5146933,8.6197,-2.606437,13.29,-9.164866,7.782,-9.716992,9.6096,23.250229,11.781,-31.70263,17.341,2.7010195,10.26,-1.4382963,5.8331,-1.7153667,9.0635,-10.76563,6.2099,9.466656,14.201,50.830223,16.075,-14.360852,13.827,1.7128445,9.0481,-2.571911,5.3318,-18.21063,16.949,-20.656036,6.5086,-5.071089,5.58,41.259335,7.3862,30.308186,9.3168,32.141518,8.2516,0.20577556,5.5354,-20.71268,8.2532,5.0039296,8.1045,-6.6070743,11.738,-22.3165,17.967,-14.807748,66.01,34.29926,26.516,-2.824311,82.574
2010-03-18 15:35:37.500,-585.22174,62.8674,-119.112,88.0776,7.14452,36.9027,-91.9481,37.6337,-89.0578,17.6015,-21.4862,16.9192,-26.7312,70.8911,-45.4259,38.8828,-181.077,44.1884,-12.649723,14.294,-0.57412493,8.6197,14.329699,13.29,-9.598048,7.782,7.880453,9.6096,-1.7179217,11.781,16.793354,17.341,-21.062553,10.26,-2.447629,5.8331,2.8147,9.0635,0.49524638,6.2099,-6.8951697,14.201,83.126076,16.075,-12.708562,13.827,-18.584976,9.0481,16.481926,5.3318,-2.839741,16.949,-19.825205,6.5086,2.0774903,5.58,40.17864,7.3862,32.930458,9.3168,34.799072,8.2516,1.6428024,5.5354,-7.9561954,8.2532,2.6882663,8.1045,-4.284876,11.738,-9.553205,17.967,65.49295,66.01,79.15394,26.516,135.09204,82.574
2010-04-16 20:24:22.500,-645.06805,73.8324,-138.092,74.6378,40.1049,53.3921,-65.0151,19.1041,-103.427,17.932,-80.8557,34.7738,-34.4052,51.0468,-75.0289,20.7707,-169.156,32.0146,-17.393072,14.294,-5.0743036,8.6197,14.461593,13.29,-11.277214,7.782,19.960773,9.6096,-4.1537786,11.781,5.223207,17.341,-15.833257,10.26,-11.07675,5.8331,0.93091786,9.0635,-2.0370543,6.2099,-17.23525,14.201,66.065575,16.075,2.2065108,13.827,-12.214822,9.0481,7.676637,5.3318,3.9652858,16.949,-14.349286,6.5086,4.800818,5.58,44.661606,7.3862,34.595177,9.3168,36.849358,8.2516,-2.5970678,5.5354,13.926836,8.2532,-1.0027572,8.1045,28.135532,11.738,41.059223,17.967,41.589073,66.01,86.56679,26.516,169.218,82.574
2010-05-16 01:12:11.250,-590.8015,55.8554,-92.5198,66.8929,16.1447,33.5144,-103.129,46.2807,-96.1073,15.4021,-45.486,14.3002,-20.514,59.1004,-55.1281,20.8145,-180.59,40.6478,-45.074978,14.294,-7.5890656,8.6197,-6.215931,13.29,19.250404,7.782,-0.68528426,9.6096,18.36946,11.781,-29.31527,17.341,-2.1334476,10.26,-5.0434165,5.8331,-10.700606,9.0635,-0.16116858,6.2099,-33.268585,14.201,54.614143,16.075,-19.430536,13.827,11.176607,9.0481,-0.5543724,5.3318,-18.107096,16.949,-18.490238,6.5086,-2.3800392,5.58,30.864464,7.3862,26.813274,9.3168,29.89888,8.2516,-4.644211,5.5354,-8.397545,8.2532,5.2330523,8.1045,9.669723,11.738,6.505225,17.967,-29.79569,66.01,16.987738,26.516,-6.302,82.574
2010-06-17 21:35:37.500,-635.47504,68.537,-104.973,76.0524,35.943,62.9139,-97.641,24.3684,-83.5009,22.3896,-23.3297,12.3124,-92.3333,27.6267,-86.9913,24.2428,-170.947,32.9524,-23.278988,14.294,-8.296138,8.6197,14.730373,13.29,0.54846215,7.782,6.135769,9.6096,8.981614,11.781,-59.80135,17.341,11.904903,10.26,9.958349,5.8331,9.448022,9.0635,-9.937204,6.2099,-26.630892,14.201,53.684242,16.075,-8.944179,13.827,-15.670301,9.0481,3.0974205,5.3318,-9.953133,16.949,-17.645807,6.5086,-1.3501518,5.58,14.153524,7.3862,32.779095,9.3168,-2.0668073,8.2516,-9.032844,5.5354,0.6946508,8.2532,6.0780435,8.1045,14.453392,11.738,21.225904,17.967,-20.743698,66.01,-6.4408193,26.516,-5.9592857,82.574
2010-07-17 02:24:22.500,-848.8263,90.9542,-132.18,49.9988,15.4208,35.6807,-116.861,15.3678,-124.29,16.0576,-55.0914,8.26465,-108.67,31.0896,-103.273,15.6277,-208.529,31.068,-22.940966,14.294,-2.1892776,8.6197,24.591917,13.29,4.546686,7.782,13.643115,9.6096,-24.821388,11.781,-2.612186,17.341,-15.803682,10.26,-9.783685,5.8331,12.486659,9.0635,6.8833976,6.2099,-19.266447,14.201,33.219387,16.075,-29.279259,13.827,-11.631331,9.0481,-8.089528,5.3318,-28.040718,16.949,-22.85393,6.5086,-4.937475,5.58,-8.706675,7.3862,7.184012,9.3168,20.497717,8.2516,-9.650136,5.5354,-0.6398174,8.2532,-0.45240948,8.1045,-1.3370764,11.738,-2.4293482,17.967,-56.14505,66.01,-41.406963,26.516,-99.982346,82.574
2010-08-15 07:12:11.250,-1030.1107,80.7402,-139.102,45.9153,6.53156,32.7452,-189.286,20.2925,-172.299,11.479,-80.7816,7.64969,-109.946,28.8889,-109.366,12.5446,-218.165,27.6568,-14.419553,14.294,1.1196165,8.6197,42.548622,13.29,0.7741308,7.782,9.007727,9.6096,-25.116919,11.781,5.076379,17.341,-13.990976,10.26,-5.331073,5.8331,4.9130116,9.0635,1.5473036,6.2099,-16.16433,14.201,35.034916,16.075,-27.689611,13.827,-5.8846025,9.0481,-1.6826576,5.3318,2.3305764,16.949,-21.011106,6.5086,3.4835129,5.58,-8.657639,7.3862,16.664482,9.3168,17.846424,8.2516,-5.111595,5.5354,13.709887,8.2532,-16.46551,8.1045,-4.208135,11.738,-6.963278,17.967,6.4928775,66.01,-11.205553,26.516,-11.676278,82.574
